# Irene Model output file: space_first/run/diff.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
58849.15694444,0.22436663,-0.50531713,-1.19350497,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15763889,0.28800711,-0.50060956,-1.18173676,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15833333,0.35094750,-0.49468510,-1.16709052,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15902778,0.41303466,-0.48755794,-1.14960145,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.15972222,0.47411745,-0.47924519,-1.12931164,8.18858725e+02,6.13460585e+02,4.08062444e+02,2.58237026e+02,1.08411607e+02,6.75451947e+01,2.66787823e+01,1.71327600e+01,5.00190142e-01,2.51561405e-01,2.93266765e-03,1.46633383e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16041667,0.53404711,-0.46976683,-1.10626997,6.23447349e+03,4.72784885e+03,3.22122422e+03,2.07875631e+03,9.36288402e+02,6.03329734e+02,2.70371066e+02,1.79660926e+02,9.42152394e+00,4.74291673e+00,6.43095262e-02,3.21547631e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16111111,0.59267760,-0.45914568,-1.08053200,2.58955498e+04,2.02389622e+04,1.45823747e+04,9.86670620e+03,5.15103774e+03,3.52223133e+03,1.89342492e+03,1.35228365e+03,1.23452411e+02,6.25839285e+01,1.71544553e+00,8.66271983e-01,1.70984408e-02,8.54922038e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16180556,0.64986596,-0.44740730,-1.05215984,6.53591198e+04,5.19393978e+04,3.85196758e+04,2.66546303e+04,1.47895848e+04,1.03162083e+04,5.84283189e+03,4.31879386e+03,5.25694316e+02,2.68509478e+02,1.13246395e+01,5.70932612e+00,9.40127326e-02,4.70063663e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16250000,0.70547265,-0.43458000,-1.02122205,1.46703696e+05,1.18604884e+05,9.05060728e+04,6.39333033e+04,3.73605338e+04,2.64115222e+04,1.54625106e+04,1.15405407e+04,1.73953930e+03,9.04805741e+02,7.00721786e+01,3.53937257e+01,7.15272739e-01,3.61367215e-01,7.46169026e-03,3.73084513e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16319444,0.75936188,-0.42069473,-0.98779343,1.76359412e+05,1.47528301e+05,1.18697190e+05,8.75668833e+04,5.64365766e+04,4.13078815e+04,2.61791863e+04,1.99449155e+04,3.73228645e+03,2.00406633e+03,2.75846207e+02,1.41076033e+02,6.30585932e+00,3.22114684e+00,1.36434353e-01,6.92419690e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16388889,0.81140198,-0.40578501,-0.95195486,1.09409023e+05,9.46136156e+04,7.98182085e+04,6.18125732e+04,4.38069378e+04,3.35480353e+04,2.32891328e+04,1.82799146e+04,4.40895477e+03,2.48398426e+03,5.59013748e+02,2.94878620e+02,3.07434915e+01,1.60315648e+01,1.31963815e+00,7.03674093e-01,4.82663031e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16458333,0.86146568,-0.38988688,-0.91379315,3.67625700e+04,3.26035358e+04,2.84445016e+04,2.29980070e+04,1.75515123e+04,1.41107731e+04,1.06700339e+04,8.76166582e+03,2.74289048e+03,1.63101730e+03,5.19144118e+02,2.84880397e+02,5.06166763e+01,2.74352781e+01,4.25387997e+00,2.34542386e+00,3.86870217e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16527778,0.90943044,-0.37303881,-0.87340080,8.71556290e+03,7.85356581e+03,6.99156873e+03,5.81750391e+03,4.64343910e+03,3.86225623e+03,3.08107336e+03,2.61893735e+03,1.06081837e+03,6.71366377e+02,2.81914382e+02,1.62176603e+02,4.24388247e+01,2.39940379e+01,5.54925102e+00,3.23327711e+00,1.39582731e-01,2.53110196e-02,2.18811861e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16597222,0.95517876,-0.35528157,-0.83087580,2.51101642e+03,2.29840895e+03,2.08580147e+03,1.78374113e+03,1.48168078e+03,1.27002845e+03,1.05837611e+03,9.25946925e+02,4.50914245e+02,3.01872145e+02,1.52830044e+02,9.23558081e+01,3.18815723e+01,1.88395639e+01,5.79755544e+00,3.55386017e+00,2.87841793e-01,7.09461815e-02,1.30890238e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16666667,0.99859847,-0.33665820,-0.78632140,1.88738122e+03,1.74662754e+03,1.60587387e+03,1.39972208e+03,1.19357030e+03,1.04405932e+03,8.94548342e+02,7.97379972e+02,4.33236586e+02,3.04909902e+02,1.76583219e+02,1.12674440e+02,4.87656611e+01,3.04688079e+01,1.21719547e+01,7.89804903e+00,1.03564524e+00,3.21547963e-01,8.93249391e-02,1.85066578e-02,1.06154123e-02,2.72416679e-03,9.88898983e-04,6.75637356e-04,7.10924229e-05,1.08491829e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16736111,1.03958302,-0.31721387,-0.73984588,3.30742677e+03,3.06822355e+03,2.82902033e+03,2.47905474e+03,2.12908916e+03,1.87711346e+03,1.62513777e+03,1.46207545e+03,8.48186330e+02,6.20525696e+02,3.92865061e+02,2.64002367e+02,1.35139673e+02,8.98773692e+01,4.46150651e+01,3.08194880e+01,6.15872087e+00,2.34944560e+00,8.18107766e-01,2.84386210e-01,1.97711250e-01,1.11036289e-01,4.55716192e-02,3.25220657e-02,4.52964573e-03,8.49497510e-04,7.86683313e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16805556,1.07803174,-0.29699576,-0.69156226,5.76793362e+03,5.31855669e+03,4.86917975e+03,4.22958506e+03,3.58999037e+03,3.14753666e+03,2.70508295e+03,2.42963855e+03,1.43303571e+03,1.07423240e+03,7.15429085e+02,5.00799815e+02,2.86170545e+02,2.03054556e+02,1.19938567e+02,8.88158785e+01,2.63343708e+01,1.24933457e+01,5.41983470e+00,2.32302360e+00,1.69356257e+00,1.06410154e+00,5.25942085e-01,3.99929434e-01,8.55911963e-02,2.06407884e-02,3.51251379e-03,5.47175632e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16875000,1.11385007,-0.27605298,-0.64158806,7.58028976e+03,6.92190078e+03,6.26351180e+03,5.35841734e+03,4.45332288e+03,3.85440320e+03,3.25548351e+03,2.89882941e+03,1.67931258e+03,1.28185954e+03,8.84406494e+02,6.39585991e+02,3.94765488e+02,2.96613354e+02,1.98461219e+02,1.57423068e+02,6.49839170e+01,3.67929976e+01,1.86315545e+01,9.26639139e+00,7.01783057e+00,4.76926975e+00,2.63236470e+00,2.08598368e+00,6.02025734e-01,1.82029954e-01,3.99064165e-02,9.26863560e-03,1.31841007e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.16944444,1.14694987,-0.25443646,-0.59004500,8.70801495e+03,7.89431099e+03,7.08060703e+03,5.98893002e+03,4.89725300e+03,4.19330681e+03,3.48936062e+03,3.08172196e+03,1.74573024e+03,1.34912556e+03,9.52520871e+02,7.06822263e+02,4.61123655e+02,3.62589032e+02,2.64054409e+02,2.22204014e+02,1.15787380e+02,7.31062696e+01,3.98136622e+01,2.14577202e+01,1.66916035e+01,1.19254868e+01,7.16562347e+00,5.88464039e+00,2.14249401e+00,8.05491306e-01,2.09786292e-01,5.60163196e-02,1.53101167e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.17013889,1.17724957,-0.23219877,-0.53705873,9.98655558e+03,9.00809421e+03,8.02963284e+03,6.73824132e+03,5.44684980e+03,4.62713604e+03,3.80742228e+03,3.34129090e+03,1.86657618e+03,1.45375715e+03,1.04093812e+03,7.86204960e+02,5.31471803e+02,4.30737619e+02,3.30003435e+02,2.88969659e+02,1.73838951e+02,1.18496950e+02,6.85612552e+01,3.89279969e+01,3.08781286e+01,2.28282603e+01,1.45603308e+01,1.23319557e+01,5.41033121e+00,2.43740548e+00,7.46388978e-01,2.28344583e-01,9.18990302e-03,1.65339503e-05,0.00000000e+00,0.00000000e+00
58849.17083333,1.20467444,-0.20939405,-0.48275850,1.16772640e+04,1.04884461e+04,9.29962811e+03,7.74935444e+03,6.19908076e+03,5.22725620e+03,4.25543163e+03,3.71147472e+03,2.04090223e+03,1.58645314e+03,1.13200404e+03,8.64249577e+02,5.96495110e+02,4.94800539e+02,3.93105967e+02,3.57308602e+02,2.39046749e+02,1.71453004e+02,1.04073033e+02,6.21971051e+01,5.03611898e+01,3.85252745e+01,2.58540556e+01,2.24255710e+01,1.12988334e+01,5.94184703e+00,2.38129636e+00,8.53457195e-01,5.03228531e-02,4.53706324e-04,0.00000000e+00,0.00000000e+00
58849.17152778,1.22915674,-0.18607786,-0.42727685,1.37349901e+04,1.22642658e+04,1.07935415e+04,8.90742423e+03,7.02130698e+03,6.21941130e+03,5.41751561e+03,5.71482616e+03,3.83613146e+03,2.53151437e+03,1.22689727e+03,9.53806621e+02,6.80715973e+02,5.81647965e+02,4.82579957e+02,4.52506101e+02,3.25715314e+02,2.40834124e+02,1.52602562e+02,9.48632517e+01,7.85808748e+01,6.22984979e+01,4.39846080e+01,3.88669054e+01,2.08501098e+01,1.15920675e+01,5.10039739e+00,2.09582134e+00,1.56621881e-01,2.88381662e-03,0.00000000e+00,0.00000000e+00
58849.17222222,1.25063594,-0.16230705,-0.37074931,1.58250364e+04,1.40376403e+04,1.22502443e+04,1.01580953e+04,8.06594638e+03,7.83425707e+03,7.60256775e+03,8.44707808e+03,5.85521897e+03,3.57336062e+03,1.29150227e+03,1.02512231e+03,7.58742354e+02,6.64162775e+02,5.69583197e+02,5.42517652e+02,4.05492891e+02,3.08798396e+02,2.07432320e+02,1.34371982e+02,1.13878924e+02,9.33858662e+01,6.89712828e+01,6.18198529e+01,3.40191768e+01,1.90143644e+01,8.49716720e+00,3.72412133e+00,3.44965522e-01,1.05537656e-02,0.00000000e+00,0.00000000e+00
58849.17291667,1.26905884,-0.13813959,-0.31331403,1.80571630e+04,1.59331531e+04,1.38091432e+04,1.18954787e+04,9.98181415e+03,1.06881710e+04,1.13945279e+04,1.04931030e+04,6.14762193e+03,3.75632410e+03,1.36502626e+03,1.09735110e+03,8.29675943e+02,7.28052756e+02,6.26429568e+02,5.96101740e+02,4.48781648e+02,3.52558799e+02,2.51898320e+02,1.71264059e+02,1.48081361e+02,1.24898664e+02,9.60487227e+01,8.70986888e+01,4.94109774e+01,2.80377444e+01,1.30290011e+01,5.53329180e+00,6.15635852e-01,2.62169503e-02,1.10437794e-05,0.00000000e+00
58849.17361111,1.28437974,-0.11363447,-0.25511148,2.07891784e+04,1.82633875e+04,1.57375966e+04,1.30716829e+04,1.04057693e+04,1.12870412e+04,1.21683131e+04,1.08315952e+04,6.26502247e+03,3.86278733e+03,1.46055220e+03,1.17440267e+03,8.88253150e+02,7.74619080e+02,6.60985010e+02,6.26490253e+02,4.70381844e+02,3.75015986e+02,2.79817616e+02,1.97392302e+02,1.72937306e+02,1.48482311e+02,1.17137271e+02,1.07157323e+02,6.28436045e+01,3.65393714e+01,1.76814377e+01,7.93999865e+00,1.07710134e+00,5.91923779e-02,1.97111907e-04,0.00000000e+00
58849.17430556,1.29656055,-0.08885154,-0.19628405,2.47205096e+04,2.17675357e+04,1.88145617e+04,1.51822856e+04,1.15500096e+04,1.14784634e+04,1.14069171e+04,1.00504356e+04,5.96348923e+03,3.96354168e+03,1.96359414e+03,1.62155542e+03,1.27951671e+03,1.15287189e+03,1.02622707e+03,9.64613311e+02,6.98353362e+02,5.31065901e+02,3.69401072e+02,2.41458128e+02,2.06602444e+02,1.71746761e+02,1.32836938e+02,1.21765994e+02,7.38883579e+01,4.45324487e+01,2.22267305e+01,1.02146044e+01,1.52064566e+00,9.62321736e-02,8.71168638e-04,0.00000000e+00
58849.17500000,1.30557089,-0.06385135,-0.13697575,2.87134679e+04,2.56116353e+04,2.25098028e+04,1.84980281e+04,1.44862535e+04,1.29300728e+04,1.13738921e+04,9.95033568e+03,5.94427550e+03,4.50050502e+03,3.05673453e+03,2.64681105e+03,2.23688757e+03,2.10390319e+03,1.97091881e+03,1.85314857e+03,1.32139296e+03,9.55734581e+02,5.92553937e+02,3.29721785e+02,2.65622757e+02,2.01523729e+02,1.43001532e+02,1.30039135e+02,8.11958542e+01,5.13890349e+01,2.64503736e+01,1.22839395e+01,1.86726470e+00,1.27628770e-01,2.50328556e-03,0.00000000e+00
58849.17569444,1.31138818,-0.03869500,-0.07733182,2.92282183e+04,2.60273906e+04,2.28265630e+04,1.86609320e+04,1.44953009e+04,1.24989540e+04,1.05026071e+04,9.22074128e+03,5.49402627e+03,4.28244833e+03,3.07087039e+03,2.65475557e+03,2.23864076e+03,2.10251661e+03,1.96639247e+03,1.85162206e+03,1.33120918e+03,9.76267422e+02,6.12970558e+02,3.44591095e+02,2.78538570e+02,2.12486044e+02,1.53413595e+02,1.39899672e+02,8.76312476e+01,5.53838383e+01,2.85124432e+01,1.33379732e+01,2.24781074e+00,1.71480286e-01,4.03683643e-03,0.00000000e+00
58849.17638889,1.31399768,-0.01344399,-0.01749839,2.84074057e+04,2.52535235e+04,2.20996412e+04,1.79717730e+04,1.38439049e+04,1.17117387e+04,9.57957253e+03,8.44436981e+03,5.07354548e+03,4.04168894e+03,3.00983240e+03,2.60813483e+03,2.20643727e+03,2.07356782e+03,1.94069836e+03,1.83014278e+03,1.32634719e+03,9.84816089e+02,6.28010490e+02,3.57194935e+02,2.90003083e+02,2.22811231e+02,1.63774264e+02,1.49839277e+02,9.37798680e+01,5.88534383e+01,3.01644970e+01,1.41908992e+01,2.57350630e+00,2.10128616e-01,5.73561322e-03,8.88769500e-05
58849.17708333,1.31339259,0.01183989,0.04237792,2.79552731e+04,2.48534484e+04,2.17516237e+04,1.77007412e+04,1.36498587e+04,1.14468700e+04,9.24388123e+03,8.16368870e+03,4.93042216e+03,3.97087514e+03,3.01132811e+03,2.61426870e+03,2.21720928e+03,2.08661302e+03,1.95601677e+03,1.84677637e+03,1.34458413e+03,1.00249627e+03,6.42910288e+02,3.67057346e+02,2.98329063e+02,2.29600780e+02,1.69041402e+02,1.54773995e+02,9.68776423e+01,6.07229908e+01,3.11021531e+01,1.46554224e+01,2.73009764e+00,2.29777903e-01,6.66729568e-03,2.29654730e-04
58849.17777778,1.30957401,0.03709481,0.10215035,2.95553839e+04,2.62722129e+04,2.29890418e+04,1.87088927e+04,1.44287435e+04,1.21938780e+04,9.95901255e+03,8.77573679e+03,5.26179865e+03,4.20097235e+03,3.14014606e+03,2.72443258e+03,2.30871910e+03,2.17261846e+03,2.03651783e+03,1.92137100e+03,1.39282796e+03,1.03279630e+03,6.59430339e+02,3.75167252e+02,3.04890886e+02,2.34614520e+02,1.72445195e+02,1.57845183e+02,9.85505964e+01,6.16254137e+01,3.14599787e+01,1.47604507e+01,2.65837461e+00,2.16251639e-01,5.89644784e-03,9.40176574e-05
58849.17847222,1.30255096,0.06225895,0.16167233,3.14770117e+04,2.80266516e+04,2.45762915e+04,2.01057463e+04,1.56352010e+04,1.35422540e+04,1.14493070e+04,1.00490876e+04,5.96344494e+03,4.66476055e+03,3.36607617e+03,2.91816094e+03,2.47024571e+03,2.32457665e+03,2.17890759e+03,2.05170061e+03,1.47312075e+03,1.07805277e+03,6.79186064e+02,3.81786897e+02,3.09128174e+02,2.36469452e+02,1.71132579e+02,1.56245265e+02,9.72774346e+01,6.09244371e+01,3.10610039e+01,1.44476630e+01,2.41040375e+00,1.82622192e-01,4.37115596e-03,0.00000000e+00
58849.17916667,1.29234037,0.08727073,0.22079793,3.21973452e+04,2.87307085e+04,2.52640718e+04,2.07883379e+04,1.63126041e+04,1.47255029e+04,1.31384017e+04,1.14939128e+04,6.80866807e+03,5.19804775e+03,3.58742744e+03,3.12037809e+03,2.65332874e+03,2.50066219e+03,2.34799563e+03,2.20503206e+03,1.56547761e+03,1.12873554e+03,7.01235090e+02,3.88401378e+02,3.12858661e+02,2.37315945e+02,1.68650412e+02,1.53509351e+02,9.51223705e+01,5.95684152e+01,3.02910620e+01,1.39514782e+01,2.09427254e+00,1.41957883e-01,2.95839945e-03,0.00000000e+00
58849.17986111,1.27896704,0.11206893,0.27938214,3.49074760e+04,3.09837026e+04,2.70599291e+04,2.21781484e+04,1.72963677e+04,1.63961598e+04,1.54959519e+04,1.35230715e+04,7.81350403e+03,5.60729535e+03,3.40108666e+03,2.93261422e+03,2.46414178e+03,2.29866869e+03,2.13319559e+03,1.98755249e+03,1.36368760e+03,9.61950379e+02,5.96648617e+02,3.39031765e+02,2.77642617e+02,2.16253469e+02,1.57494727e+02,1.43429304e+02,8.66772966e+01,5.25943859e+01,2.59585271e+01,1.16399082e+01,1.63920470e+00,1.00814046e-01,1.43919635e-03,0.00000000e+00
58849.18055556,1.26246357,0.13659285,0.33728129,4.33867271e+04,3.85877422e+04,3.37887574e+04,2.77699332e+04,2.17511091e+04,1.94658118e+04,1.71805145e+04,1.49895408e+04,8.37175441e+03,6.23431032e+03,4.09686622e+03,3.55130133e+03,3.00573643e+03,2.81638656e+03,2.62703669e+03,2.42713862e+03,1.58539430e+03,1.05729130e+03,6.13756870e+02,3.27199605e+02,2.63445403e+02,1.99691201e+02,1.41105647e+02,1.28035329e+02,7.63573443e+01,4.57636198e+01,2.16962302e+01,9.08673338e+00,1.07045430e+00,5.53416435e-02,5.40921975e-04,0.00000000e+00
58849.18125000,1.24287026,0.16078246,0.39435340,3.48546073e+04,3.08114977e+04,2.67683881e+04,2.26897026e+04,1.86110171e+04,1.86183865e+04,1.86257558e+04,1.65084073e+04,9.16290148e+03,6.06846610e+03,2.97403073e+03,2.55784440e+03,2.14165807e+03,1.98837456e+03,1.83509106e+03,1.70266583e+03,1.13172215e+03,7.72070841e+02,4.75059076e+02,2.74909160e+02,2.28191328e+02,1.81473497e+02,1.33440817e+02,1.21034265e+02,6.88347319e+01,3.90920562e+01,1.74875720e+01,7.01886005e+00,7.33625762e-01,3.18205484e-02,1.67451034e-04,0.00000000e+00
58849.18194444,1.22023507,0.18457855,0.45045851,3.36018106e+04,2.96548013e+04,2.57077921e+04,2.10176868e+04,1.63275814e+04,1.53759037e+04,1.44242260e+04,1.53261898e+04,9.96141382e+03,6.33748281e+03,2.71355180e+03,2.32203377e+03,1.93051574e+03,1.78561698e+03,1.64071822e+03,1.51907100e+03,9.92325588e+02,6.62369287e+02,3.98219470e+02,2.27467843e+02,1.88450918e+02,1.49433993e+02,1.08103551e+02,9.71592198e+01,5.21697693e+01,2.80627587e+01,1.16669062e+01,4.73644139e+00,4.24117520e-01,1.37106586e-02,5.40108685e-05,0.00000000e+00
58849.18263889,1.19461341,0.20792290,0.50545906,1.89221113e+04,1.66286472e+04,1.43351831e+04,1.15305420e+04,8.72590095e+03,8.43773377e+03,8.14956658e+03,1.04217525e+04,7.68896391e+03,4.65019201e+03,1.61142012e+03,1.37737196e+03,1.14332380e+03,1.04988111e+03,9.56438431e+02,8.99228146e+02,6.28084495e+02,4.48719042e+02,2.95633935e+02,1.78295088e+02,1.49679877e+02,1.21064666e+02,8.69550573e+01,7.73355693e+01,3.80431904e+01,1.85970255e+01,7.04259757e+00,2.93405871e+00,2.27357142e-01,4.75471778e-03,0.00000000e+00,0.00000000e+00
58849.18333333,1.16606809,0.23075837,0.55922023,1.78745289e+04,1.57932667e+04,1.37120044e+04,1.11217262e+04,8.53144794e+03,7.08995567e+03,5.64846339e+03,5.05424950e+03,2.89299373e+03,2.27136846e+03,1.64974319e+03,1.39596722e+03,1.14219125e+03,1.03810997e+03,9.34028686e+02,8.64386635e+02,5.70907585e+02,3.85159246e+02,2.33637868e+02,1.31077460e+02,1.06999981e+02,8.29225015e+01,5.61803276e+01,4.89510638e+01,2.23004518e+01,1.02419815e+01,4.07882654e+00,1.29416573e+00,8.32627910e-02,1.16510532e-03,0.00000000e+00,0.00000000e+00
58849.18402778,1.13466907,0.25302912,0.61161024,1.74736185e+04,1.55433523e+04,1.36130861e+04,1.11596967e+04,8.70630731e+03,7.22418635e+03,5.74206539e+03,4.95334976e+03,2.75072974e+03,2.25059057e+03,1.75045140e+03,1.44476172e+03,1.13907205e+03,1.00608075e+03,8.73089455e+02,7.81727732e+02,4.64290511e+02,2.91149579e+02,1.62450448e+02,8.59823276e+01,6.86837140e+01,5.13851003e+01,3.31417284e+01,2.82747149e+01,1.17537366e+01,4.98542401e+00,1.57995915e+00,4.72884007e-01,2.42038078e-02,3.19825396e-04,0.00000000e+00,0.00000000e+00
58849.18472222,1.10049337,0.27468067,0.66250073,1.73133312e+04,1.54973491e+04,1.36813669e+04,1.13296547e+04,8.97794252e+03,7.52537959e+03,6.07281666e+03,5.27869368e+03,2.94943169e+03,2.38607002e+03,1.82270836e+03,1.45853482e+03,1.09436128e+03,9.32885017e+02,7.71408755e+02,6.62833702e+02,3.42416102e+02,1.98080724e+02,1.01595104e+02,5.05885742e+01,3.94433510e+01,2.82981278e+01,1.72080305e+01,1.42716616e+01,5.12128573e+00,1.88947381e+00,4.47286568e-01,1.25470487e-01,4.11924596e-03,5.74076743e-05,0.00000000e+00,0.00000000e+00
58849.18541667,1.06362481,0.29566008,0.71176705,1.72076172e+04,1.54860851e+04,1.37645531e+04,1.15003030e+04,9.23605300e+03,7.81221738e+03,6.38838176e+03,5.59053864e+03,3.12647721e+03,2.48303102e+03,1.83958484e+03,1.41492943e+03,9.90274024e+02,8.04821907e+02,6.19369789e+02,5.08410207e+02,2.23882823e+02,1.19165939e+02,5.57401530e+01,2.58175232e+01,1.95839653e+01,1.33504074e+01,7.57966833e+00,6.06706803e+00,1.75566674e+00,5.19489392e-01,1.05560860e-01,2.47619626e-02,4.28240132e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
