# Irene Model output file: angle/run1.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           13 pitch angle(s) = 180 165 150 135 120 105 90 75 60 45 30 15 0
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),pitchAngle(deg),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/sr/s/MeV)
58849.00138889,1.30784738,0.04965001,0.11759264,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00138889,1.30784738,0.04965001,0.11759264,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00138889,1.30784738,0.04965001,0.11759264,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00138889,1.30784738,0.04965001,0.11759264,0.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,180.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,165.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,150.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,135.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,120.000,1.86805801e+03,1.72655484e+03,1.58505166e+03,1.38140555e+03,1.17775945e+03,1.03503849e+03,8.92317527e+02,8.02497222e+02,4.84175257e+02,3.67757091e+02,2.51338925e+02,1.82840083e+02,1.14341242e+02,8.70394433e+01,5.97376443e+01,5.11981565e+01,2.81397809e+01,1.93884708e+01,1.14221280e+01,7.36888827e+00,6.10931212e+00,4.84973596e+00,3.46421746e+00,3.08021390e+00,1.84416550e+00,1.16256340e+00,6.02213877e-01,2.71764429e-01,2.05988346e-02,3.51725390e-04,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,105.000,1.51829118e+04,1.34170626e+04,1.16512133e+04,9.34940733e+03,7.04760137e+03,5.96328569e+03,4.87897002e+03,4.78697099e+03,2.81004648e+03,2.00765383e+03,1.20526118e+03,1.05530854e+03,9.05355894e+02,8.53683295e+02,8.02010695e+02,7.31276239e+02,4.39744027e+02,2.63489232e+02,1.35197215e+02,6.46679822e+01,5.09539799e+01,3.72399776e+01,2.52381643e+01,2.26267020e+01,1.22400376e+01,6.64355311e+00,2.64974094e+00,1.00918310e+00,8.42650275e-02,2.82488601e-03,3.71041449e-05,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,90.000,2.41856202e+04,2.13940463e+04,1.86024724e+04,1.49278514e+04,1.12532305e+04,9.15644695e+03,7.05966345e+03,6.11183559e+03,3.11769526e+03,2.50255772e+03,1.88742017e+03,1.65267183e+03,1.41792349e+03,1.33976906e+03,1.26161462e+03,1.14515505e+03,6.73785456e+02,3.91393172e+02,1.88246641e+02,8.33141162e+01,6.37266194e+01,4.41391225e+01,2.86861858e+01,2.57042494e+01,1.45168755e+01,8.26449833e+00,3.39446868e+00,1.19378097e+00,9.66763847e-02,3.45714512e-03,6.41732581e-05,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,75.000,1.51829118e+04,1.34170626e+04,1.16512133e+04,9.34940733e+03,7.04760137e+03,5.96328569e+03,4.87897002e+03,4.78697099e+03,2.81004648e+03,2.00765383e+03,1.20526118e+03,1.05530854e+03,9.05355894e+02,8.53683295e+02,8.02010695e+02,7.31276239e+02,4.39744027e+02,2.63489232e+02,1.35197215e+02,6.46679822e+01,5.09539799e+01,3.72399776e+01,2.52381643e+01,2.26267020e+01,1.22400376e+01,6.64355311e+00,2.64974094e+00,1.00918310e+00,8.42650275e-02,2.82488601e-03,3.71041449e-05,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,60.000,1.86805801e+03,1.72655484e+03,1.58505166e+03,1.38140555e+03,1.17775945e+03,1.03503849e+03,8.92317527e+02,8.02497222e+02,4.84175257e+02,3.67757091e+02,2.51338925e+02,1.82840083e+02,1.14341242e+02,8.70394433e+01,5.97376443e+01,5.11981565e+01,2.81397809e+01,1.93884708e+01,1.14221280e+01,7.36888827e+00,6.10931212e+00,4.84973596e+00,3.46421746e+00,3.08021390e+00,1.84416550e+00,1.16256340e+00,6.02213877e-01,2.71764429e-01,2.05988346e-02,3.51725390e-04,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00208333,1.29988124,0.07474415,0.17702595,0.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,180.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,165.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,150.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,135.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,120.000,1.40809094e+03,1.31419860e+03,1.22030625e+03,1.08090562e+03,9.41504995e+02,8.40165362e+02,7.38825730e+02,6.72549426e+02,4.28566954e+02,3.31547648e+02,2.34528343e+02,1.72037261e+02,1.09546178e+02,8.23024832e+01,5.50587881e+01,4.47504580e+01,1.99405418e+01,1.22872817e+01,6.89507749e+00,4.23572527e+00,3.46155238e+00,2.68737949e+00,1.86960141e+00,1.64442812e+00,9.43056800e-01,5.75175304e-01,2.87502362e-01,1.26728165e-01,7.79374904e-03,5.80373642e-05,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,105.000,4.19476121e+03,3.64487402e+03,3.09498682e+03,2.44468178e+03,1.79437674e+03,2.00410798e+03,2.21383923e+03,3.30535944e+03,2.59647770e+03,1.48249451e+03,3.68511326e+02,3.35191925e+02,3.01872524e+02,2.84726934e+02,2.67581344e+02,2.51387514e+02,1.71494872e+02,1.19421122e+02,7.94909055e+01,4.72901570e+01,3.99838068e+01,3.26774566e+01,2.37265518e+01,2.12061769e+01,1.01929338e+01,4.75344357e+00,1.68527743e+00,7.30602722e-01,5.84616136e-02,1.32763145e-03,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,90.000,2.92285690e+04,2.56451754e+04,2.20617819e+04,1.73728752e+04,1.26839685e+04,1.03891658e+04,8.09436318e+03,7.60462910e+03,4.09514222e+03,2.90676756e+03,1.71839290e+03,1.45644620e+03,1.19449950e+03,1.09138779e+03,9.88276073e+02,8.77988153e+02,4.78606002e+02,2.66534678e+02,1.28365193e+02,6.05741767e+01,4.80879331e+01,3.56016895e+01,2.43157240e+01,2.16662775e+01,1.10072806e+01,5.53804872e+00,1.97463160e+00,7.46528806e-01,5.75004417e-02,1.47364865e-03,1.00324228e-05,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,75.000,4.19476121e+03,3.64487402e+03,3.09498682e+03,2.44468178e+03,1.79437674e+03,2.00410798e+03,2.21383923e+03,3.30535944e+03,2.59647770e+03,1.48249451e+03,3.68511326e+02,3.35191925e+02,3.01872524e+02,2.84726934e+02,2.67581344e+02,2.51387514e+02,1.71494872e+02,1.19421122e+02,7.94909055e+01,4.72901570e+01,3.99838068e+01,3.26774566e+01,2.37265518e+01,2.12061769e+01,1.01929338e+01,4.75344357e+00,1.68527743e+00,7.30602722e-01,5.84616136e-02,1.32763145e-03,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,60.000,1.40809094e+03,1.31419860e+03,1.22030625e+03,1.08090562e+03,9.41504995e+02,8.40165362e+02,7.38825730e+02,6.72549426e+02,4.28566954e+02,3.31547648e+02,2.34528343e+02,1.72037261e+02,1.09546178e+02,8.23024832e+01,5.50587881e+01,4.47504580e+01,1.99405418e+01,1.22872817e+01,6.89507749e+00,4.23572527e+00,3.46155238e+00,2.68737949e+00,1.86960141e+00,1.64442812e+00,9.43056800e-01,5.75175304e-01,2.87502362e-01,1.26728165e-01,7.79374904e-03,5.80373642e-05,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00277778,1.28873405,0.09965538,0.23602523,0.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,180.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,165.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,150.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,135.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,120.000,9.54857791e+02,8.98032959e+02,8.41208126e+02,7.54738720e+02,6.68269313e+02,6.03304110e+02,5.38338908e+02,4.94520677e+02,3.26775548e+02,2.55811856e+02,1.84848164e+02,1.36096583e+02,8.73450027e+01,6.45282143e+01,4.17114259e+01,3.22357627e+01,1.15125732e+01,6.29362254e+00,3.34407490e+00,1.95791580e+00,1.58474492e+00,1.21157404e+00,8.17622763e-01,7.04259608e-01,3.54434422e-01,1.84646967e-01,7.11763786e-02,2.54618420e-02,1.15349030e-03,2.98963858e-06,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,105.000,4.18582331e+03,3.66620446e+03,3.14658560e+03,2.51717414e+03,1.88776269e+03,1.59655674e+03,1.30535079e+03,1.28238988e+03,8.26737167e+02,6.20243331e+02,4.13749495e+02,3.72188589e+02,3.30627684e+02,3.08177774e+02,2.85727863e+02,2.63266988e+02,1.67926685e+02,1.09847831e+02,6.70988433e+01,3.68614787e+01,3.03423094e+01,2.38231401e+01,1.63727402e+01,1.43516113e+01,6.32662458e+00,2.73138379e+00,1.09428342e+00,3.40580426e-01,2.41781076e-02,4.41422453e-04,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,90.000,3.31710918e+04,2.90904602e+04,2.50098286e+04,1.96411156e+04,1.42724026e+04,1.12328543e+04,8.19330612e+03,6.70531384e+03,2.98186722e+03,2.41165932e+03,1.84145142e+03,1.54595420e+03,1.25045697e+03,1.13026738e+03,1.01007778e+03,8.87222917e+02,4.60290993e+02,2.43490853e+02,1.08813703e+02,4.76812307e+01,3.69680406e+01,2.62548505e+01,1.70182015e+01,1.49086055e+01,7.08944444e+00,3.39532034e+00,1.25539073e+00,3.47597853e-01,2.25248060e-02,4.84694429e-04,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,75.000,4.18582331e+03,3.66620446e+03,3.14658560e+03,2.51717414e+03,1.88776269e+03,1.59655674e+03,1.30535079e+03,1.28238988e+03,8.26737167e+02,6.20243331e+02,4.13749495e+02,3.72188589e+02,3.30627684e+02,3.08177774e+02,2.85727863e+02,2.63266988e+02,1.67926685e+02,1.09847831e+02,6.70988433e+01,3.68614787e+01,3.03423094e+01,2.38231401e+01,1.63727402e+01,1.43516113e+01,6.32662458e+00,2.73138379e+00,1.09428342e+00,3.40580426e-01,2.41781076e-02,4.41422453e-04,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,60.000,9.54857791e+02,8.98032959e+02,8.41208126e+02,7.54738720e+02,6.68269313e+02,6.03304110e+02,5.38338908e+02,4.94520677e+02,3.26775548e+02,2.55811856e+02,1.84848164e+02,1.36096583e+02,8.73450027e+01,6.45282143e+01,4.17114259e+01,3.22357627e+01,1.15125732e+01,6.29362254e+00,3.34407490e+00,1.95791580e+00,1.58474492e+00,1.21157404e+00,8.17622763e-01,7.04259608e-01,3.54434422e-01,1.84646967e-01,7.11763786e-02,2.54618420e-02,1.15349030e-03,2.98963858e-06,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,45.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,30.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.00347222,1.27443289,0.12432270,0.29444577,15.000,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
